"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
1012101,10121,"AAE","Rabah Bitat","Annaba, Algeria",500,"Algeria","DZ","","","",30121,"Annaba, Algeria",500,36,"N",49,18,36.82166667,7,"E",48,36,7.81000000,1962-07-01,2011-06-30,0,0,
1012102,10121,"AAE","Rabah Bitat","Annaba, Algeria",500,"Algeria","DZ","","","",30121,"Annaba, Algeria",500,36,"N",49,20,36.82222222,7,"E",48,34,7.80944444,2011-07-01,,0,1,
1012201,10122,"AAF","Apalachicola Regional","Apalachicola, FL",33,"United States","US","Florida","FL","12",30122,"Apalachicola, FL",33,29,"N",43,39,29.72750000,85,"W",1,39,-85.02750000,2003-01-01,2014-05-31,0,0,
1012202,10122,"AAF","Apalachicola Regional Cleve Randolph Field","Apalachicola, FL",33,"United States","US","Florida","FL","12",30122,"Apalachicola, FL",33,29,"N",43,39,29.72750000,85,"W",1,39,-85.02750000,2014-06-01,,0,1,
1012301,10123,"AAH","Aachen/Merzbruck","Aachen, West Germany",429,"West Germany","DE","","","",30123,"Aachen, West Germany",429,50,"N",49,23,50.82305556,6,"E",11,10,6.18611111,1950-01-01,1990-09-30,0,0,
1012302,10123,"AAH","Aachen/Merzbruck","Aachen, Germany",429,"Germany","DE","","","",30123,"Aachen, Germany",429,50,"N",49,23,50.82305556,6,"E",11,10,6.18611111,1990-10-01,2011-06-30,0,0,
1012303,10123,"AAH","Aachen/Merzbruck","Aachen, Germany",429,"Germany","DE","","","",30123,"Aachen, Germany",429,50,"N",49,23,50.82305556,6,"E",11,15,6.18750000,2011-07-01,,0,1,
1012401,10124,"AAI","Arraias Airport","Arraias, Brazil",316,"Brazil","BR","","","",30124,"Arraias, Brazil",316,12,"S",55,0,-12.91666667,46,"W",56,0,-46.93333333,1950-01-01,2011-06-30,0,0,
1012402,10124,"AAI","Arraias Airport","Arraias, Brazil",316,"Brazil","BR","","","",30124,"Arraias, Brazil",316,13,"S",1,30,-13.02500000,46,"W",53,3,-46.88416667,2011-07-01,2012-03-31,0,0,
1012403,10124,"AAI","Arraias Airport","Arraias, Brazil",316,"Brazil","BR","","","",30124,"Arraias, Brazil",316,13,"S",1,33,-13.02583333,46,"W",53,1,-46.88361111,2012-04-01,,0,1,
1012501,10125,"AAL","Aalborg Airport","Aalborg, Denmark",419,"Denmark","DK","","","",30125,"Aalborg, Denmark",419,57,"N",5,35,57.09305556,9,"E",51,0,9.85000000,1950-01-01,2011-06-30,0,0,
1012502,10125,"AAL","Aalborg Airport","Aalborg, Denmark",419,"Denmark","DK","","","",30125,"Aalborg, Denmark",419,57,"N",5,34,57.09277778,9,"E",50,57,9.84916667,2011-07-01,,0,1,
1012601,10126,"AAM","Malamala","Mala Mala, South Africa",562,"South Africa","ZA","","","",30126,"Mala Mala, South Africa",562,24,"S",48,30,-24.80833333,31,"E",32,30,31.54166667,1991-03-01,2011-06-30,0,0,
1012602,10126,"AAM","Malamala","Mala Mala, South Africa",562,"South Africa","ZA","","","",30126,"Mala Mala, South Africa",562,24,"S",49,1,-24.81694444,31,"E",32,39,31.54416667,2011-07-01,,0,1,
1012701,10127,"AAN","Al Ain International","Al Ain, United Arab Emirates",678,"United Arab Emirates","AE","","","",30127,"Al Ain, United Arab Emirates",678,24,"N",15,42,24.26166667,55,"E",36,33,55.60916667,1994-06-01,2012-06-30,0,0,
1012702,10127,"AAN","Al Ain International","Al Ain, United Arab Emirates",678,"United Arab Emirates","AE","","","",30127,"Al Ain, United Arab Emirates",678,24,"N",15,43,24.26194444,55,"E",36,27,55.60750000,2012-07-01,,0,1,
1012801,10128,"AAO","Anaco Airport","Anaco, Venezuela",388,"Venezuela","VE","","","",30128,"Anaco, Venezuela",388,9,"N",25,55,9.43194444,64,"W",27,50,-64.46388889,1950-01-01,2011-06-30,0,0,
1012802,10128,"AAO","Anaco Airport","Anaco, Venezuela",388,"Venezuela","VE","","","",30128,"Anaco, Venezuela",388,9,"N",25,49,9.43027778,64,"W",28,15,-64.47083333,2011-07-01,2012-02-29,0,0,
1012803,10128,"AAO","Anaco Airport","Anaco, Venezuela",388,"Venezuela","VE","","","",30128,"Anaco, Venezuela",388,9,"N",25,48,9.43000000,64,"W",28,15,-64.47083333,2012-03-01,,0,1,
1012901,10129,"AAQ","Vityazevo","Anapa, Russia",475,"Russia","RU","","","",30129,"Anapa, Russia",475,44,"N",54,0,44.90000000,37,"E",19,0,37.31666667,1993-06-01,2011-06-30,0,0,
1012902,10129,"AAQ","Vityazevo","Anapa, Russia",475,"Russia","RU","","","",30129,"Anapa, Russia",475,45,"N",0,8,45.00222222,37,"E",20,50,37.34722222,2011-07-01,2015-03-31,0,0,
1012903,10129,"AAQ","Anapa Airport","Anapa, Russia",475,"Russia","RU","","","",30129,"Anapa, Russia",475,45,"N",0,8,45.00222222,37,"E",20,50,37.34722222,2015-04-01,,0,1,
1013001,10130,"AAR","Tirstrup","Aarhus, Denmark",419,"Denmark","DK","","","",30130,"Aarhus, Denmark",419,56,"N",18,37,56.31027778,10,"E",37,5,10.61805556,1950-01-01,1992-08-31,0,0,
1013002,10130,"AAR","Tirstrup","Aarhus, Denmark",419,"Denmark","DK","","","",30130,"Aarhus, Denmark",419,56,"N",18,14,56.30388889,10,"E",37,12,10.62000000,1992-09-01,2011-06-30,0,0,
1013003,10130,"AAR","Aarhus Airport","Aarhus, Denmark",419,"Denmark","DK","","","",30130,"Aarhus, Denmark",419,56,"N",18,0,56.30000000,10,"E",37,8,10.61888889,2011-07-01,,0,1,
1013101,10131,"AAU","Asau W Sam","Asau, Samoa",892,"Samoa","WS","","","",30131,"Asau, Samoa",892,13,"S",31,0,-13.51666667,172,"W",39,0,-172.65000000,1977-06-01,,0,1,
1013201,10132,"AAX","Araxa Airport","Araxa, Brazil",316,"Brazil","BR","","","",30132,"Araxa, Brazil",316,19,"S",34,5,-19.56805556,46,"W",55,45,-46.92916667,1950-01-01,2011-06-30,0,0,
1013202,10132,"AAX","Araxa Airport","Araxa, Brazil",316,"Brazil","BR","","","",30132,"Araxa, Brazil",316,19,"S",33,48,-19.56333333,46,"W",57,37,-46.96027778,2011-07-01,,0,1,
1013401,10134,"ABD","Abadan Airport","Abadan, Iran",632,"Iran","IR","","","",30134,"Abadan, Iran",632,30,"N",21,58,30.36611111,48,"E",13,56,48.23222222,1977-06-01,1979-11-30,0,0,
1013402,10134,"ABD","Abadan Airport","Abadan, Iran",632,"Iran","IR","","","",30134,"Abadan, Iran",632,30,"N",21,58,30.36611111,48,"E",13,56,48.23222222,1979-12-01,2011-06-30,0,0,
1013403,10134,"ABD","Abadan Airport","Abadan, Iran",632,"Iran","IR","","","",30134,"Abadan, Iran",632,30,"N",21,55,30.36527778,48,"E",13,59,48.23305556,2011-07-01,,0,1,
1013501,10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40,"N",39,17,40.65472222,75,"W",26,18,-75.43833333,1950-01-01,2011-06-30,0,0,
1013502,10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40,"N",39,8,40.65222222,75,"W",26,25,-75.44027778,2011-07-01,2012-03-31,0,0,
1013503,10135,"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40,"N",39,8,40.65222222,75,"W",26,26,-75.44055556,2012-04-01,,0,1,
1013601,10136,"ABI","Abilene Regional","Abilene, TX",74,"United States","US","Texas","TX","48",30136,"Abilene, TX",74,32,"N",24,34,32.40944444,99,"W",40,47,-99.67972222,1950-01-01,1990-08-31,0,0,
1013602,10136,"ABI","Abilene Regional","Abilene, TX",74,"United States","US","Texas","TX","48",30136,"Abilene, TX",74,32,"N",24,40,32.41111111,99,"W",40,54,-99.68166667,1990-09-01,2011-06-30,0,0,
1013603,10136,"ABI","Abilene Regional","Abilene, TX",74,"United States","US","Texas","TX","48",30136,"Abilene, TX",74,32,"N",24,41,32.41138889,99,"W",40,55,-99.68194444,2011-07-01,,0,1,
1013701,10137,"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5,"N",15,20,5.25555556,3,"W",55,45,-3.92916667,1960-08-01,2011-06-30,0,0,
1013702,10137,"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,2011-07-01,2015-03-31,0,0,
1013703,10137,"ABJ","Felix Houphouet Boigny Abidjan","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,2015-04-01,2015-04-30,0,0,
1013704,10137,"ABJ","Felix Houphouet Boigny Abidjan International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5,"N",15,41,5.26138889,3,"W",55,33,-3.92583333,2015-05-01,,0,1,
1013801,10138,"ABK","Kabri Dar Airport","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6,"N",44,2,6.73388889,44,"E",15,58,44.26611111,1976-06-01,2011-06-30,0,0,
1013802,10138,"ABK","Kebri Dahar","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6,"N",43,58,6.73277778,44,"E",14,30,44.24166667,2011-07-01,2015-03-31,0,0,
1013803,10138,"ABK","Kebri Dahar","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6,"N",43,58,6.73277778,44,"E",14,29,44.24138889,2015-04-01,,0,1,
1013901,10139,"ABL","Ambler River","Ambler, AK",1,"United States","US","Alaska","AK","02",30139,"Ambler, AK",1,67,"N",5,15,67.08750000,157,"W",50,45,-157.84583333,1950-01-01,,0,1,
1014001,10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35,"N",2,30,35.04166667,106,"W",36,23,-106.60638889,1950-01-01,2011-06-30,0,0,
1014002,10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35,"N",2,25,35.04027778,106,"W",36,33,-106.60916667,2011-07-01,2014-05-31,0,0,
1014003,10140,"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35,"N",2,20,35.03888889,106,"W",36,30,-106.60833333,2014-06-01,,0,1,
1014101,10141,"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45,"N",26,59,45.44972222,98,"W",25,18,-98.42166667,1950-01-01,2011-06-30,0,0,
1014102,10141,"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45,"N",26,57,45.44916667,98,"W",25,19,-98.42194444,2011-07-01,2014-05-31,0,0,
1014103,10141,"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45,"N",26,54,45.44833333,98,"W",25,21,-98.42250000,2014-06-01,,0,1,
1014201,10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22,"N",22,20,22.37222222,31,"E",36,55,31.61527778,1950-01-01,2011-06-30,0,0,
1014202,10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22,"N",22,29,22.37472222,31,"E",36,34,31.60944444,2011-07-01,2013-07-31,0,0,
1014203,10142,"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22,"N",22,33,22.37583333,31,"E",36,42,31.61166667,2013-08-01,,0,1,
1014301,10143,"BBH","Al-Baha Airport","Al-Baha, Saudi Arabia",670,"Saudi Arabia","SA","","","",30143,"Al-Baha, Saudi Arabia",670,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,1983-06-01,1985-05-31,0,0,
1014302,10143,"ABT","Al-Baha Airport","Al-Baha, Saudi Arabia",670,"Saudi Arabia","SA","","","",30143,"Al-Baha, Saudi Arabia",670,20,"N",17,46,20.29611111,41,"E",38,3,41.63416667,1985-06-01,,0,1,
1014401,10144,"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9,"N",0,20,9.00555556,7,"E",15,58,7.26611111,1983-12-01,2011-06-30,0,0,
1014402,10144,"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9,"N",0,24,9.00666667,7,"E",15,47,7.26305556,2011-07-01,,0,1,
1014501,10145,"ABX","Albury Airport","Albury, Australia",802,"Australia","AU","","","",30145,"Albury, Australia",802,36,"S",4,6,-36.06833333,146,"E",58,36,146.97666667,1950-01-01,2011-06-30,0,0,
1014502,10145,"ABX","Albury Airport","Albury, Australia",802,"Australia","AU","","","",30145,"Albury, Australia",802,36,"S",4,4,-36.06777778,146,"E",57,29,146.95805556,2011-07-01,,0,1,
1014601,10146,"ABY","Southwest Georgia Regional","Albany, GA",34,"United States","US","Georgia","GA","13",30146,"Albany, GA",34,31,"N",31,56,31.53222222,84,"W",11,46,-84.19611111,1950-01-01,2011-06-30,0,0,
1014602,10146,"ABY","Southwest Georgia Regional","Albany, GA",34,"United States","US","Georgia","GA","13",30146,"Albany, GA",34,31,"N",32,8,31.53555556,84,"W",11,40,-84.19444444,2011-07-01,,0,1,
1014701,10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57,"N",12,15,57.20416667,2,"W",11,55,-2.19861111,1950-01-01,2011-06-30,0,0,
1014702,10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57,"N",12,7,57.20194444,2,"W",11,52,-2.19777778,2011-07-01,2011-12-31,0,0,
1014703,10147,"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57,"N",12,9,57.20250000,2,"W",11,53,-2.19805556,2012-01-01,,0,1,
1014801,10148,"ACA","General Juan N Alvarez International","Acapulco, Mexico",148,"Mexico","MX","","","",30148,"Acapulco, Mexico",148,16,"N",45,20,16.75555556,99,"W",46,1,-99.76694444,1950-01-01,2011-06-30,0,0,
1014802,10148,"ACA","General Juan N Alvarez International","Acapulco, Mexico",148,"Mexico","MX","","","",30148,"Acapulco, Mexico",148,16,"N",45,25,16.75694444,99,"W",45,14,-99.75388889,2011-07-01,,0,1,
1014901,10149,"ACB","Antrim County","Bellaire, MI",43,"United States","US","Michigan","MI","26",30149,"Bellaire, MI",43,44,"N",59,5,44.98472222,85,"W",11,57,-85.19916667,1950-01-01,2011-06-30,0,0,
1014902,10149,"ACB","Antrim County","Bellaire, MI",43,"United States","US","Michigan","MI","26",30149,"Bellaire, MI",43,44,"N",59,19,44.98861111,85,"W",11,54,-85.19833333,2011-07-01,,0,1,
1015001,10150,"ACC","Accra Kotoka International","Accra, Ghana",529,"Ghana","GH","","","",30150,"Accra, Ghana",529,5,"N",35,43,5.59527778,0,"W",10,15,-0.17083333,1957-03-01,2011-06-30,0,0,
1015002,10150,"ACC","Accra Kotoka International","Accra, Ghana",529,"Ghana","GH","","","",30150,"Accra, Ghana",529,5,"N",36,16,5.60444444,0,"W",10,3,-0.16750000,2011-07-01,,0,1,
1015101,10151,"ACE","Lanzarote","Arrecife, Spain",482,"Spain","ES","","","",30151,"Arrecife, Spain",482,28,"N",56,33,28.94250000,13,"W",36,17,-13.60472222,1950-01-01,2011-06-30,0,0,
1015102,10151,"ACE","Lanzarote","Arrecife, Spain",482,"Spain","ES","","","",30151,"Arrecife, Spain",482,28,"N",56,44,28.94555556,13,"W",36,19,-13.60527778,2011-07-01,,0,1,
1015201,10152,"ACH","St Gallen Altenrhein","Altenrhein, Switzerland",486,"Switzerland","CH","","","",30152,"Altenrhein, Switzerland",486,47,"N",29,7,47.48527778,9,"E",33,36,9.56000000,1989-06-01,2011-06-30,0,0,
1015202,10152,"ACH","St Gallen Altenrhein","Altenrhein, Switzerland",486,"Switzerland","CH","","","",30152,"Altenrhein, Switzerland",486,47,"N",29,6,47.48500000,9,"E",33,36,9.56000000,2011-07-01,,0,1,
1015301,10153,"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49,"N",42,25,49.70694444,2,"W",12,55,-2.21527778,1950-01-01,2011-06-30,0,0,
1015302,10153,"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49,"N",42,22,49.70611111,2,"W",12,53,-2.21472222,2011-07-01,2011-09-30,0,0,
1015303,10153,"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49,"N",42,24,49.70666667,2,"W",12,52,-2.21444444,2011-10-01,,0,1,
1015401,10154,"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41,"N",15,24,41.25666667,70,"W",3,35,-70.05972222,1950-01-01,2011-06-30,0,0,
1015402,10154,"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41,"N",15,11,41.25305556,70,"W",3,37,-70.06027778,2011-07-01,2013-07-31,0,0,
1015403,10154,"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41,"N",15,11,41.25305556,70,"W",3,36,-70.06000000,2013-08-01,,0,1,
1015501,10155,"ACT","Waco Regional","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31,"N",36,41,31.61138889,97,"W",13,43,-97.22861111,1950-01-01,2011-06-30,0,0,
1015502,10155,"ACT","Waco Regional","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31,"N",36,44,31.61222222,97,"W",13,49,-97.23027778,2011-07-01,,0,1,
1015601,10156,"ACU","Achutupo Airport","Achutupo, Panama",162,"Panama","PA","","","",30156,"Achutupo, Panama",162,8,"N",26,0,8.43333333,77,"W",58,0,-77.96666667,1983-06-01,,0,1,
1015701,10157,"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40,"N",58,45,40.97916667,124,"W",6,27,-124.10750000,1950-01-01,2011-06-30,0,0,
1015702,10157,"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40,"N",58,41,40.97805556,124,"W",6,31,-124.10861111,2011-07-01,2011-12-31,0,0,
1015703,10157,"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40,"N",58,40,40.97777778,124,"W",6,30,-124.10833333,2012-01-01,,0,1,
1015801,10158,"ACY","Nafec Atlantic City","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39,"N",27,22,39.45611111,74,"W",34,41,-74.57805556,1950-01-01,1976-05-31,0,0,
1015802,10158,"ACY","Nafec Atl","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39,"N",27,24,39.45666667,74,"W",34,40,-74.57777778,1976-06-01,1979-03-31,0,0,
1015803,10158,"ACY","Atlantic City International","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39,"N",27,27,39.45750000,74,"W",34,41,-74.57805556,1979-04-01,2011-06-30,0,0,
1015804,10158,"ACY","Atlantic City International","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39,"N",27,27,39.45750000,74,"W",34,38,-74.57722222,2011-07-01,,0,1,
1015901,10159,"ADA","Adana Sakirpasa","Adana, Turkey",679,"Turkey","TR","","","",30159,"Adana, Turkey",679,36,"N",59,1,36.98361111,35,"E",16,51,35.28083333,1950-01-01,2011-06-30,0,0,
1015902,10159,"ADA","Adana International","Adana, Turkey",679,"Turkey","TR","","","",30159,"Adana, Turkey",679,36,"N",58,56,36.98222222,35,"E",16,49,35.28027778,2011-07-01,,0,1,
1016001,10160,"ADB","Adnan Menderes","Izmir, Turkey",679,"Turkey","TR","","","",30160,"Izmir, Turkey",679,38,"N",17,41,38.29472222,27,"E",9,36,27.16000000,1988-06-01,2011-06-30,0,0,
1016002,10160,"ADB","Adnan Menderes","Izmir, Turkey",679,"Turkey","TR","","","",30160,"Izmir, Turkey",679,38,"N",17,32,38.29222222,27,"E",9,21,27.15583333,2011-07-01,,0,1,
1016101,10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea",804,"Papua New Guinea","PG","","","",30161,"Andakombe, Papua New Guinea",804,7,"S",8,10,-7.13611111,145,"E",44,39,145.74416667,2002-04-01,2011-06-30,0,0,
1016102,10161,"ADC","Andakombe Airport","Andakombe, Papua New Guinea",804,"Papua New Guinea","PG","","","",30161,"Andakombe, Papua New Guinea",804,7,"S",8,11,-7.13638889,145,"E",44,38,145.74388889,2011-07-01,,0,1,
1016201,10162,"ADD","Haile Selassie I International","Addis Ababa, Ethiopia",522,"Ethiopia","ET","","","",30162,"Addis Ababa, Ethiopia",522,8,"N",58,41,8.97805556,38,"E",47,58,38.79944444,1961-01-01,1974-12-31,0,0,
1016202,10162,"ADD","Bole International","Addis Ababa, Ethiopia",522,"Ethiopia","ET","","","",30162,"Addis Ababa, Ethiopia",522,8,"N",58,41,8.97805556,38,"E",47,58,38.79944444,1975-01-01,,0,1,
1016301,10163,"ADE","Aden International","Aden, South Yemen",667,"South Yemen","YD","","","",30163,"Aden, South Yemen",667,12,"N",49,40,12.82777778,45,"E",1,50,45.03055556,1950-01-01,1990-04-30,0,0,
1016302,10163,"ADE","Aden International","Aden, Yemen",694,"Yemen","YE","","","",30163,"Aden, Yemen",694,12,"N",50,4,12.83444444,45,"E",1,44,45.02888889,1990-05-01,2011-06-30,0,0,
1016303,10163,"ADE","Aden International","Aden, Yemen",694,"Yemen","YE","","","",30163,"Aden, Yemen",694,12,"N",49,46,12.82944444,45,"E",1,44,45.02888889,2011-07-01,,0,1,
1016401,10164,"ADJ","King Abdullah Ben","Amman, Jordan",639,"Jordan","JO","","","",30164,"Amman, Jordan",639,31,"N",58,20,31.97222222,35,"E",59,24,35.99000000,1986-12-01,1994-02-28,0,0,
